ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2023-02-01,101029.2250058822,83819.78981750621,120341.66403499404,101029.2250058822,101029.2250058822,176.94166484657254,176.94166484657254,176.94166484657254,176.94166484657254,176.94166484657254,176.94166484657254,0.0,0.0,0.0,101206.16667072877
2023-02-02,101030.74652855142,81885.68806436763,117929.84245881572,101030.74652855142,101030.74652855142,-668.9158422357254,-668.9158422357254,-668.9158422357254,-668.9158422357254,-668.9158422357254,-668.9158422357254,0.0,0.0,0.0,100361.83068631569
2023-02-03,101032.26805122064,82704.42923089191,119044.90273535147,101032.26805122064,101032.26805122064,332.09235682663075,332.09235682663075,332.09235682663075,332.09235682663075,332.09235682663075,332.09235682663075,0.0,0.0,0.0,101364.36040804727
2023-02-04,101033.78957388988,80962.61710634961,119677.92610378114,101033.78957388988,101033.78957388988,-817.0517691698327,-817.0517691698327,-817.0517691698327,-817.0517691698327,-817.0517691698327,-817.0517691698327,0.0,0.0,0.0,100216.73780472005
2023-02-05,101035.3110965591,85533.20196900947,121307.51884312271,101035.3110965591,101035.3110965591,1165.7932259038942,1165.7932259038942,1165.7932259038942,1165.7932259038942,1165.7932259038942,1165.7932259038942,0.0,0.0,0.0,102201.104322463
2023-02-06,101036.83261922834,80944.4941494953,119308.34906266011,101036.83261922834,101036.83261922834,-259.48834500848534,-259.48834500848534,-259.48834500848534,-259.48834500848534,-259.48834500848534,-259.48834500848534,0.0,0.0,0.0,100777.34427421985
2023-02-07,101038.35414189758,82040.95957664303,117469.23173862623,101038.35414189758,101038.35414189758,70.62870884381816,70.62870884381816,70.62870884381816,70.62870884381816,70.62870884381816,70.62870884381816,0.0,0.0,0.0,101108.98285074139
2023-02-08,101039.8756645668,83754.7898087785,119749.5738747108,101039.8756645668,101039.8756645668,176.9416648422643,176.9416648422643,176.9416648422643,176.9416648422643,176.9416648422643,176.9416648422643,0.0,0.0,0.0,101216.81732940907
2023-02-09,101041.39718723604,81554.90701743084,118436.52005615766,101041.39718723604,101041.39718723604,-668.9158422369851,-668.9158422369851,-668.9158422369851,-668.9158422369851,-668.9158422369851,-668.9158422369851,0.0,0.0,0.0,100372.48134499906
2023-02-10,101042.91870990527,83408.55796597822,120414.65439322451,101042.91870990527,101042.91870990527,332.0923568247835,332.0923568247835,332.0923568247835,332.0923568247835,332.0923568247835,332.0923568247835,0.0,0.0,0.0,101375.01106673005
2023-02-11,101044.4402325745,81010.72088161876,120209.53993589738,101044.4402325745,101044.4402325745,-817.0517691694716,-817.0517691694716,-817.0517691694716,-817.0517691694716,-817.0517691694716,-817.0517691694716,0.0,0.0,0.0,100227.38846340503
2023-02-12,101045.96175524374,84774.01148580416,119378.88099742617,101045.96175524374,101045.96175524374,1165.793225902834,1165.793225902834,1165.793225902834,1165.793225902834,1165.793225902834,1165.793225902834,0.0,0.0,0.0,102211.75498114657
2023-02-13,101047.48327791296,82798.64764671812,119337.70797089902,101047.48327791296,101047.48327791296,-259.488345007762,-259.488345007762,-259.488345007762,-259.488345007762,-259.488345007762,-259.488345007762,0.0,0.0,0.0,100787.9949329052
2023-02-14,101049.0048005822,83583.04580354599,119507.42711068896,101049.0048005822,101049.0048005822,70.6287088310532,70.6287088310532,70.6287088310532,70.6287088310532,70.6287088310532,70.6287088310532,0.0,0.0,0.0,101119.63350941325
2023-02-15,101050.52632325143,82244.17324969597,120789.8544978107,101050.52632325143,101050.52632325143,176.94166484925051,176.94166484925051,176.94166484925051,176.94166484925051,176.94166484925051,176.94166484925051,0.0,0.0,0.0,101227.46798810067
2023-02-16,101052.04784592066,82554.49543873344,118616.53805020619,101052.04784592066,101052.04784592066,-668.9158422337736,-668.9158422337736,-668.9158422337736,-668.9158422337736,-668.9158422337736,-668.9158422337736,0.0,0.0,0.0,100383.13200368689
2023-02-17,101053.56936858989,81646.9310224563,118586.22599351914,101053.56936858989,101053.56936858989,332.09235682534614,332.09235682534614,332.09235682534614,332.09235682534614,332.09235682534614,332.09235682534614,0.0,0.0,0.0,101385.66172541524
2023-02-18,101055.09089125913,80549.49905834894,118480.63846387879,101055.09089125913,101055.09089125913,-817.0517691691105,-817.0517691691105,-817.0517691691105,-817.0517691691105,-817.0517691691105,-817.0517691691105,0.0,0.0,0.0,100238.03912209002
2023-02-19,101056.61241392836,84465.08583238549,121798.36955911163,101056.61241392836,101056.61241392836,1165.7932259049765,1165.7932259049765,1165.7932259049765,1165.7932259049765,1165.7932259049765,1165.7932259049765,0.0,0.0,0.0,102222.40563983333
2023-02-20,101058.13393659759,82009.22088353742,119673.29608910586,101058.13393659759,101058.13393659759,-259.4883450070385,-259.4883450070385,-259.4883450070385,-259.4883450070385,-259.4883450070385,-259.4883450070385,0.0,0.0,0.0,100798.64559159055
2023-02-21,101059.65545926683,82597.7248118542,118833.00148371373,101059.65545926683,101059.65545926683,70.62870883540212,70.62870883540212,70.62870883540212,70.62870883540212,70.62870883540212,70.62870883540212,0.0,0.0,0.0,101130.28416810223
2023-02-22,101061.17698193605,83545.92747323768,119074.3908426564,101061.17698193605,101061.17698193605,176.9416648449423,176.9416648449423,176.9416648449423,176.9416648449423,176.9416648449423,176.9416648449423,0.0,0.0,0.0,101238.11864678099
2023-02-23,101062.69850460529,82562.6166709131,117791.10151765586,101062.69850460529,101062.69850460529,-668.9158422337011,-668.9158422337011,-668.9158422337011,-668.9158422337011,-668.9158422337011,-668.9158422337011,0.0,0.0,0.0,100393.78266237158
2023-02-24,101064.22002727452,83012.33924187394,119954.70014809546,101064.22002727452,101064.22002727452,332.0923568258315,332.0923568258315,332.0923568258315,332.0923568258315,332.0923568258315,332.0923568258315,0.0,0.0,0.0,101396.31238410035
2023-02-25,101065.74154994375,82595.64082172117,118727.22345050235,101065.74154994375,101065.74154994375,-817.0517691684914,-817.0517691684914,-817.0517691684914,-817.0517691684914,-817.0517691684914,-817.0517691684914,0.0,0.0,0.0,100248.68978077525
2023-02-26,101067.22492176006,82980.6930019486,119755.10916498992,101067.22492176006,101067.22492176006,1165.7932259018346,1165.7932259018346,1165.7932259018346,1165.7932259018346,1165.7932259018346,1165.7932259018346,0.0,0.0,0.0,102233.0181476619
2023-02-27,101068.70829357639,82423.26392584678,118591.92456525138,101068.70829357639,101068.70829357639,-259.4883450109473,-259.4883450109473,-259.4883450109473,-259.4883450109473,-259.4883450109473,-259.4883450109473,0.0,0.0,0.0,100809.21994856544
2023-02-28,101070.19166539272,82129.04074119385,117890.74978798561,101070.19166539272,101070.19166539272,70.62870883436094,70.62870883436094,70.62870883436094,70.62870883436094,70.62870883436094,70.62870883436094,0.0,0.0,0.0,101140.82037422709
2023-03-01,101071.67503720903,82322.51523730639,118797.58030019813,101071.67503720903,101071.67503720903,176.94166484063408,176.94166484063408,176.94166484063408,176.94166484063408,176.94166484063408,176.94166484063408,0.0,0.0,0.0,101248.61670204967
2023-03-02,101073.15840902535,82497.76157878625,119619.82312084055,101073.15840902535,101073.15840902535,-668.9158422304895,-668.9158422304895,-668.9158422304895,-668.9158422304895,-668.9158422304895,-668.9158422304895,0.0,0.0,0.0,100404.24256679486
2023-03-03,101074.64178084166,82852.05253810184,120268.75372120187,101074.64178084166,101074.64178084166,332.09235682639417,332.09235682639417,332.09235682639417,332.09235682639417,332.09235682639417,332.09235682639417,0.0,0.0,0.0,101406.73413766806
2023-03-04,101076.12515265799,80851.5783190445,118108.42397832198,101076.12515265799,101076.12515265799,-817.0517691681302,-817.0517691681302,-817.0517691681302,-817.0517691681302,-817.0517691681302,-817.0517691681302,0.0,0.0,0.0,100259.07338348986
2023-03-05,101077.6085244743,83083.98770433746,121236.08267070101,101077.6085244743,101077.6085244743,1165.7932259039774,1165.7932259039774,1165.7932259039774,1165.7932259039774,1165.7932259039774,1165.7932259039774,0.0,0.0,0.0,102243.40175037828
2023-03-06,101079.09189629063,82599.81497300316,120191.30046220486,101079.09189629063,101079.09189629063,-259.48834500840053,-259.48834500840053,-259.48834500840053,-259.48834500840053,-259.48834500840053,-259.48834500840053,0.0,0.0,0.0,100819.60355128223
2023-03-07,101080.57526810694,83101.0198022392,119197.29269069305,101080.57526810694,101080.57526810694,70.6287088387099,70.6287088387099,70.6287088387099,70.6287088387099,70.6287088387099,70.6287088387099,0.0,0.0,0.0,101151.20397694565
2023-03-08,101082.05863992327,82428.33695627983,119125.27112914209,101082.05863992327,101082.05863992327,176.94166484762042,176.94166484762042,176.94166484762042,176.94166484762042,176.94166484762042,176.94166484762042,0.0,0.0,0.0,101259.00030477089
2023-03-09,101083.54201173958,81123.57478127103,118917.70481614198,101083.54201173958,101083.54201173958,-668.9158422362206,-668.9158422362206,-668.9158422362206,-668.9158422362206,-668.9158422362206,-668.9158422362206,0.0,0.0,0.0,100414.62616950336
2023-03-10,101085.0253835559,83358.92063318707,118665.25011872822,101085.0253835559,101085.0253835559,332.0923568269567,332.0923568269567,332.0923568269567,332.0923568269567,332.0923568269567,332.0923568269567,0.0,0.0,0.0,101417.11774038285
2023-03-11,101086.50875537223,82373.16834698184,117846.77375031743,101086.50875537223,101086.50875537223,-817.0517691701777,-817.0517691701777,-817.0517691701777,-817.0517691701777,-817.0517691701777,-817.0517691701777,0.0,0.0,0.0,100269.45698620204
2023-03-12,101087.99212718854,82630.80920731348,120818.39462252022,101087.99212718854,101087.99212718854,1165.7932259061197,1165.7932259061197,1165.7932259061197,1165.7932259061197,1165.7932259061197,1165.7932259061197,0.0,0.0,0.0,102253.78535309466
2023-03-13,101089.47549900487,81703.36905129514,118292.2385249704,101089.47549900487,101089.47549900487,-259.48834500767714,-259.48834500767714,-259.48834500767714,-259.48834500767714,-259.48834500767714,-259.48834500767714,0.0,0.0,0.0,100829.9871539972
2023-03-14,101090.95887082118,82644.80565059584,119012.13453750595,101090.95887082118,101090.95887082118,70.62870883735413,70.62870883735413,70.62870883735413,70.62870883735413,70.62870883735413,70.62870883735413,0.0,0.0,0.0,101161.58757965853
2023-03-15,101092.4422426375,84606.51002871346,119759.58499240753,101092.4422426375,101092.4422426375,176.9416648433122,176.9416648433122,176.9416648433122,176.9416648433122,176.9416648433122,176.9416648433122,0.0,0.0,0.0,101269.3839074808
2023-03-16,101093.92561445381,82994.06386217548,119199.03891908054,101093.92561445381,101093.92561445381,-668.915842233009,-668.915842233009,-668.915842233009,-668.915842233009,-668.915842233009,-668.915842233009,0.0,0.0,0.0,100425.0097722208
2023-03-17,101095.40898627014,82422.95567936504,119998.78016461899,101095.40898627014,101095.40898627014,332.0923568275193,332.0923568275193,332.0923568275193,332.0923568275193,332.0923568275193,332.0923568275193,0.0,0.0,0.0,101427.50134309765
2023-03-18,101096.89235808646,83402.59660246012,118412.5347467105,101096.89235808646,101096.89235808646,-817.0517691698166,-817.0517691698166,-817.0517691698166,-817.0517691698166,-817.0517691698166,-817.0517691698166,0.0,0.0,0.0,100279.84058891665
2023-03-19,101098.37572990278,85023.19123366883,120635.13981537406,101098.37572990278,101098.37572990278,1165.7932259029778,1165.7932259029778,1165.7932259029778,1165.7932259029778,1165.7932259029778,1165.7932259029778,0.0,0.0,0.0,102264.16895580576
2023-03-20,101099.85910171909,82209.90685160834,119189.71387641769,101099.85910171909,101099.85910171909,-259.4883450023216,-259.4883450023216,-259.4883450023216,-259.4883450023216,-259.4883450023216,-259.4883450023216,0.0,0.0,0.0,100840.37075671677
2023-03-21,101101.11051078717,83242.78416038658,119011.85438869096,101101.11051078717,101101.11051078717,70.6287088359984,70.6287088359984,70.6287088359984,70.6287088359984,70.6287088359984,70.6287088359984,0.0,0.0,0.0,101171.73921962317
2023-03-22,101102.36191985523,82752.46300404948,120734.33286731165,101102.36191985523,101102.36191985523,176.94166484435664,176.94166484435664,176.94166484435664,176.94166484435664,176.94166484435664,176.94166484435664,0.0,0.0,0.0,101279.30358469959
2023-03-23,101103.61332892331,83837.80074422424,119205.08006318544,101103.61332892331,101103.61332892331,-668.9158422297974,-668.9158422297974,-668.9158422297974,-668.9158422297974,-668.9158422297974,-668.9158422297974,0.0,0.0,0.0,100434.69748669352
2023-03-24,101104.86473799139,81627.1254133728,119426.19954088054,101104.86473799139,101104.86473799139,332.092356825672,332.092356825672,332.092356825672,332.092356825672,332.092356825672,332.092356825672,0.0,0.0,0.0,101436.95709481706
2023-03-25,101106.11614705945,80266.77328689709,117734.13737314139,101106.11614705945,101106.11614705945,-817.0517691693265,-817.0517691693265,-817.0517691693265,-817.0517691693265,-817.0517691693265,-817.0517691693265,0.0,0.0,0.0,100289.06437789013
2023-03-26,101107.36755612753,84876.84007041634,120404.31292347304,101107.36755612753,101107.36755612753,1165.7932259051204,1165.7932259051204,1165.7932259051204,1165.7932259051204,1165.7932259051204,1165.7932259051204,0.0,0.0,0.0,102273.16078203265
2023-03-27,101108.61896519561,82778.52666322945,119835.61814611823,101108.61896519561,101108.61896519561,-259.488345004407,-259.488345004407,-259.488345004407,-259.488345004407,-259.488345004407,-259.488345004407,0.0,0.0,0.0,100849.13062019121
2023-03-28,101109.87037426369,82894.47421185164,119943.93847858233,101109.87037426369,101109.87037426369,70.62870883464268,70.62870883464268,70.62870883464268,70.62870883464268,70.62870883464268,70.62870883464268,0.0,0.0,0.0,101180.49908309833
2023-03-29,101111.12178333175,82301.48945089214,120277.80278263858,101111.12178333175,101111.12178333175,176.94166484004842,176.94166484004842,176.94166484004842,176.94166484004842,176.94166484004842,176.94166484004842,0.0,0.0,0.0,101288.0634481718
2023-03-30,101112.37319239983,81714.154089537,117645.58065504706,101112.37319239983,101112.37319239983,-668.9158422341964,-668.9158422341964,-668.9158422341964,-668.9158422341964,-668.9158422341964,-668.9158422341964,0.0,0.0,0.0,100443.45735016563
2023-03-31,101113.62460146789,83969.66222299394,118420.69093564728,101113.62460146789,101113.62460146789,332.09235682864454,332.09235682864454,332.09235682864454,332.09235682864454,332.09235682864454,332.09235682864454,0.0,0.0,0.0,101445.71695829653
2023-04-01,101114.87601053595,82563.28108292392,119396.20062682978,101114.87601053595,101114.87601053595,-817.0517691688364,-817.0517691688364,-817.0517691688364,-817.0517691688364,-817.0517691688364,-817.0517691688364,0.0,0.0,0.0,100297.82424136713
2023-04-02,101116.12741960403,83532.97265206078,119624.60202069981,101116.12741960403,101116.12741960403,1165.79322590406,1165.79322590406,1165.79322590406,1165.79322590406,1165.79322590406,1165.79322590406,0.0,0.0,0.0,102281.92064550809
2023-04-03,101117.37882867211,83407.01569875072,119460.45246905311,101117.37882867211,101117.37882867211,-259.4883450036836,-259.4883450036836,-259.4883450036836,-259.4883450036836,-259.4883450036836,-259.4883450036836,0.0,0.0,0.0,100857.89048366842
2023-04-04,101118.63023774017,83303.81555298249,120441.28347625656,101118.63023774017,101118.63023774017,70.62870883899153,70.62870883899153,70.62870883899153,70.62870883899153,70.62870883899153,70.62870883899153,0.0,0.0,0.0,101189.25894657917
2023-04-05,101119.88164680825,82336.7257422078,119347.49038950309,101119.88164680825,101119.88164680825,176.94166484138748,176.94166484138748,176.94166484138748,176.94166484138748,176.94166484138748,176.94166484138748,0.0,0.0,0.0,101296.82331164964
2023-04-06,101121.13305587633,83306.90520649115,118027.75474753103,101121.13305587633,101121.13305587633,-668.9158422309847,-668.9158422309847,-668.9158422309847,-668.9158422309847,-668.9158422309847,-668.9158422309847,0.0,0.0,0.0,100452.21721364534
2023-04-07,101122.38446494439,82466.45756025233,119155.21234575719,101122.38446494439,101122.38446494439,332.09235682672005,332.09235682672005,332.09235682672005,332.09235682672005,332.09235682672005,332.09235682672005,0.0,0.0,0.0,101454.47682177111
2023-04-08,101123.63587401247,81355.94037404831,118775.35080150612,101123.63587401247,101123.63587401247,-817.0517691683463,-817.0517691683463,-817.0517691683463,-817.0517691683463,-817.0517691683463,-817.0517691683463,0.0,0.0,0.0,100306.58410484412
2023-04-09,101124.88728308055,83466.343935635,120263.46768270266,101124.88728308055,101124.88728308055,1165.7932259035604,1165.7932259035604,1165.7932259035604,1165.7932259035604,1165.7932259035604,1165.7932259035604,0.0,0.0,0.0,102290.68050898411
2023-04-10,101126.13869214861,83299.31765004301,120209.62972309468,101126.13869214861,101126.13869214861,-259.4883450075924,-259.4883450075924,-259.4883450075924,-259.4883450075924,-259.4883450075924,-259.4883450075924,0.0,0.0,0.0,100866.65034714103
2023-04-11,101127.39010121669,83299.40589504241,120016.35615497454,101127.39010121669,101127.39010121669,70.62870883193122,70.62870883193122,70.62870883193122,70.62870883193122,70.62870883193122,70.62870883193122,0.0,0.0,0.0,101198.01881004863
2023-04-12,101128.64151028477,83192.17482038075,118965.82606240487,101128.64151028477,101128.64151028477,176.94166484272642,176.94166484272642,176.94166484272642,176.94166484272642,176.94166484272642,176.94166484272642,0.0,0.0,0.0,101305.5831751275
2023-04-13,101129.79592450074,82024.9589176551,119376.23280413392,101129.79592450074,101129.79592450074,-668.9158422367158,-668.9158422367158,-668.9158422367158,-668.9158422367158,-668.9158422367158,-668.9158422367158,0.0,0.0,0.0,100460.88008226402
2023-04-14,101130.95033871672,81669.88485587259,119579.84781260896,101130.95033871672,101130.95033871672,332.0923568272827,332.0923568272827,332.0923568272827,332.0923568272827,332.0923568272827,332.0923568272827,0.0,0.0,0.0,101463.042695544
2023-04-15,101132.1047529327,82684.3222499014,119364.68039197089,101132.1047529327,101132.1047529327,-817.0517691679851,-817.0517691679851,-817.0517691679851,-817.0517691679851,-817.0517691679851,-817.0517691679851,0.0,0.0,0.0,100315.05298376472
2023-04-16,101133.25916714867,83881.96654657059,121633.24310633828,101133.25916714867,101133.25916714867,1165.7932259030606,1165.7932259030606,1165.7932259030606,1165.7932259030606,1165.7932259030606,1165.7932259030606,0.0,0.0,0.0,102299.05239305174
2023-04-17,101134.41358136466,82854.11341590174,120311.83785857874,101134.41358136466,101134.41358136466,-259.4883450115011,-259.4883450115011,-259.4883450115011,-259.4883450115011,-259.4883450115011,-259.4883450115011,0.0,0.0,0.0,100874.92523635316
2023-04-18,101135.56799558063,82630.52582169342,119634.3816178523,101135.56799558063,101135.56799558063,70.62870883659474,70.62870883659474,70.62870883659474,70.62870883659474,70.62870883659474,70.62870883659474,0.0,0.0,0.0,101206.19670441722
2023-04-19,101136.72240979661,82537.95198694596,119060.60935688083,101136.72240979661,101136.72240979661,176.94166484406543,176.94166484406543,176.94166484406543,176.94166484406543,176.94166484406543,176.94166484406543,0.0,0.0,0.0,101313.66407464068
2023-04-20,101137.87682401258,81572.89644371682,118541.82570540205,101137.87682401258,101137.87682401258,-668.9158422335042,-668.9158422335042,-668.9158422335042,-668.9158422335042,-668.9158422335042,-668.9158422335042,0.0,0.0,0.0,100468.96098177908
2023-04-21,101139.03123822856,83270.30437154249,118536.59601127647,101139.03123822856,101139.03123822856,332.09235682543544,332.09235682543544,332.09235682543544,332.09235682543544,332.09235682543544,332.09235682543544,0.0,0.0,0.0,101471.123595054
2023-04-22,101140.18565244455,82700.20206963137,118089.3691765476,101140.18565244455,101140.18565244455,-817.0517691673659,-817.0517691673659,-817.0517691673659,-817.0517691673659,-817.0517691673659,-817.0517691673659,0.0,0.0,0.0,100323.13388327719
2023-04-23,101141.34006666052,85061.9817241814,119227.16005548525,101141.34006666052,101141.34006666052,1165.7932259020004,1165.7932259020004,1165.7932259020004,1165.7932259020004,1165.7932259020004,1165.7932259020004,0.0,0.0,0.0,102307.13329256252
2023-04-24,101142.4944808765,82260.77735718433,119591.99084044357,101142.4944808765,101142.4944808765,-259.4883450061456,-259.4883450061456,-259.4883450061456,-259.4883450061456,-259.4883450061456,-259.4883450061456,0.0,0.0,0.0,100883.00613587035
2023-04-25,101143.64889509247,83436.57472437416,118668.60519007855,101143.64889509247,101143.64889509247,70.62870883523907,70.62870883523907,70.62870883523907,70.62870883523907,70.62870883523907,70.62870883523907,0.0,0.0,0.0,101214.27760392771
2023-04-26,101144.80330930845,83458.43513887233,119219.305642459,101144.80330930845,101144.80330930845,176.94166484511,176.94166484511,176.94166484511,176.94166484511,176.94166484511,176.94166484511,0.0,0.0,0.0,101321.74497415357
2023-04-27,101145.95772352444,83615.63208617085,118355.71995026291,101145.95772352444,101145.95772352444,-668.915842234764,-668.915842234764,-668.915842234764,-668.915842234764,-668.915842234764,-668.915842234764,0.0,0.0,0.0,100477.04188128967
2023-04-28,101147.1121377404,82149.36602489914,119572.29206081698,101147.1121377404,101147.1121377404,332.09235682358815,332.09235682358815,332.09235682358815,332.09235682358815,332.09235682358815,332.09235682358815,0.0,0.0,0.0,101479.204494564
2023-04-29,101148.26655195639,81851.96070213888,119211.3606464663,101148.26655195639,101148.26655195639,-817.0517691695425,-817.0517691695425,-817.0517691695425,-817.0517691695425,-817.0517691695425,-817.0517691695425,0.0,0.0,0.0,100331.21478278685
2023-04-30,101149.42096617236,85228.83333785078,120793.83057196465,101149.42096617236,101149.42096617236,1165.7932259015008,1165.7932259015008,1165.7932259015008,1165.7932259015008,1165.7932259015008,1165.7932259015008,0.0,0.0,0.0,102315.21419207386
2023-05-01,101150.57538038834,83536.35232722398,120116.57780640465,101150.57538038834,101150.57538038834,-259.4883450100544,-259.4883450100544,-259.4883450100544,-259.4883450100544,-259.4883450100544,-259.4883450100544,0.0,0.0,0.0,100891.08703537828
2023-05-02,101151.72979460431,82221.95266789933,118926.63975782857,101151.72979460431,101151.72979460431,70.62870883958793,70.62870883958793,70.62870883958793,70.62870883958793,70.62870883958793,70.62870883958793,0.0,0.0,0.0,101222.3585034439
2023-05-03,101152.8842088203,83288.9797625897,120163.46737941692,101152.8842088203,101152.8842088203,176.94166484644896,176.94166484644896,176.94166484644896,176.94166484644896,176.94166484644896,176.94166484644896,0.0,0.0,0.0,101329.82587366675
2023-05-04,101154.03862303628,82594.17143080538,117748.57108491745,101154.03862303628,101154.03862303628,-668.9158422346916,-668.9158422346916,-668.9158422346916,-668.9158422346916,-668.9158422346916,-668.9158422346916,0.0,0.0,0.0,100485.12278080158
2023-05-05,101155.19303725225,83143.43243224054,119185.95062855854,101155.19303725225,101155.19303725225,332.09235682656055,332.09235682656055,332.09235682656055,332.09235682656055,332.09235682656055,332.09235682656055,0.0,0.0,0.0,101487.2853940788
2023-05-06,101156.34745146823,82896.80059691603,118970.60772102153,101156.34745146823,101156.34745146823,-817.0517691690522,-817.0517691690522,-817.0517691690522,-817.0517691690522,-817.0517691690522,-817.0517691690522,0.0,0.0,0.0,100339.29568229918
2023-05-07,101155.10152636438,85176.81906527218,120172.7709001326,101155.10152636438,101155.10152636438,1165.7932259036431,1165.7932259036431,1165.7932259036431,1165.7932259036431,1165.7932259036431,1165.7932259036431,0.0,0.0,0.0,102320.89475226802
2023-05-08,101153.85560126053,82888.53626497187,120134.04871317904,101153.85560126053,101153.85560126053,-259.488345009331,-259.488345009331,-259.488345009331,-259.488345009331,-259.488345009331,-259.488345009331,0.0,0.0,0.0,100894.3672562512
2023-05-09,101152.60967615666,82970.69812238633,118782.01948572758,101152.60967615666,101152.60967615666,70.62870884393672,70.62870884393672,70.62870884393672,70.62870884393672,70.62870884393672,70.62870884393672,0.0,0.0,0.0,101223.2383850006
2023-05-10,101151.3637510528,83909.8162195565,120108.06212283394,101151.3637510528,101151.3637510528,176.94166484214077,176.94166484214077,176.94166484214077,176.94166484214077,176.94166484214077,176.94166484214077,0.0,0.0,0.0,101328.30541589495
2023-05-11,101150.11782594895,82433.92180276405,118461.12349611166,101150.11782594895,101150.11782594895,-668.9158422359512,-668.9158422359512,-668.9158422359512,-668.9158422359512,-668.9158422359512,-668.9158422359512,0.0,0.0,0.0,100481.201983713
2023-05-12,101148.8719008451,82326.07308264791,119288.08938939404,101148.8719008451,101148.8719008451,332.09235682471336,332.09235682471336,332.09235682471336,332.09235682471336,332.09235682471336,332.09235682471336,0.0,0.0,0.0,101480.96425766981
2023-05-13,101147.62597574125,80775.04277599425,119818.32310934996,101147.62597574125,101147.62597574125,-817.0517691685623,-817.0517691685623,-817.0517691685623,-817.0517691685623,-817.0517691685623,-817.0517691685623,0.0,0.0,0.0,100330.57420657268
2023-05-14,101146.3800506374,83828.62395775967,120509.6057289456,101146.3800506374,101146.3800506374,1165.7932259031436,1165.7932259031436,1165.7932259031436,1165.7932259031436,1165.7932259031436,1165.7932259031436,0.0,0.0,0.0,102312.17327654053
2023-05-15,101145.13412553354,82696.17312715517,118905.49262050196,101145.13412553354,101145.13412553354,-259.48834500678424,-259.48834500678424,-259.48834500678424,-259.48834500678424,-259.48834500678424,-259.48834500678424,0.0,0.0,0.0,100885.64578052676
2023-05-16,101143.88820042969,84341.73283660726,119999.28387282614,101143.88820042969,101143.88820042969,70.62870883687643,70.62870883687643,70.62870883687643,70.62870883687643,70.62870883687643,70.62870883687643,0.0,0.0,0.0,101214.51690926656
2023-05-17,101142.64227532584,83800.33774564296,118336.45406503296,101142.64227532584,101142.64227532584,176.94166484912708,176.94166484912708,176.94166484912708,176.94166484912708,176.94166484912708,176.94166484912708,0.0,0.0,0.0,101319.58394017497
2023-05-18,101141.39635022198,81702.8320777679,118678.99644301375,101141.39635022198,101141.39635022198,-668.9158422327397,-668.9158422327397,-668.9158422327397,-668.9158422327397,-668.9158422327397,-668.9158422327397,0.0,0.0,0.0,100472.48050798924
2023-05-19,101140.1504251181,82274.22536869204,119219.29008821052,101140.1504251181,101140.1504251181,332.0923568252759,332.0923568252759,332.0923568252759,332.0923568252759,332.0923568252759,332.0923568252759,0.0,0.0,0.0,101472.24278194338
2023-05-20,101138.90450001425,81272.03780785225,118784.77055271431,101138.90450001425,101138.90450001425,-817.0517691706096,-817.0517691706096,-817.0517691706096,-817.0517691706096,-817.0517691706096,-817.0517691706096,0.0,0.0,0.0,100321.85273084365
2023-05-21,101137.6585749104,83727.99633642963,120049.5899318108,101137.6585749104,101137.6585749104,1165.7932259052861,1165.7932259052861,1165.7932259052861,1165.7932259052861,1165.7932259052861,1165.7932259052861,0.0,0.0,0.0,102303.45180081569
2023-05-22,101136.41264980655,82547.91669062413,120055.11708127032,101136.41264980655,101136.41264980655,-259.48834500606085,-259.48834500606085,-259.48834500606085,-259.48834500606085,-259.48834500606085,-259.48834500606085,0.0,0.0,0.0,100876.92430480049
2023-05-23,101135.16672470269,83468.9406209224,120822.37120555308,101135.16672470269,101135.16672470269,70.62870884122533,70.62870884122533,70.62870884122533,70.62870884122533,70.62870884122533,70.62870884122533,0.0,0.0,0.0,101205.79543354391
2023-05-24,101133.92079959884,80901.45472592511,119891.49771054585,101133.92079959884,101133.92079959884,176.94166484481883,176.94166484481883,176.94166484481883,176.94166484481883,176.94166484481883,176.94166484481883,0.0,0.0,0.0,101310.86246444366
2023-05-25,101132.67487449499,81823.76815085606,119429.95300697148,101132.67487449499,101132.67487449499,-668.9158422339995,-668.9158422339995,-668.9158422339995,-668.9158422339995,-668.9158422339995,-668.9158422339995,0.0,0.0,0.0,100463.75903226099
2023-05-26,101131.42894939113,83586.38573837196,120170.92273030315,101131.42894939113,101131.42894939113,332.0923568257613,332.0923568257613,332.0923568257613,332.0923568257613,332.0923568257613,332.0923568257613,0.0,0.0,0.0,101463.52130621689
2023-05-27,101130.18302428728,81550.28190559369,120012.66964592486,101130.18302428728,101130.18302428728,-817.0517691701195,-817.0517691701195,-817.0517691701195,-817.0517691701195,-817.0517691701195,-817.0517691701195,0.0,0.0,0.0,100313.13125511716
2023-05-28,101128.93709918341,84213.36327892833,120617.07701683432,101128.93709918341,101128.93709918341,1165.7932259021443,1165.7932259021443,1165.7932259021443,1165.7932259021443,1165.7932259021443,1165.7932259021443,0.0,0.0,0.0,102294.73032508556
